time	V(n003)	V(n001)	V(n002)	V(n005)	V(n004)	I(C1)	I(L1)	I(R2)	I(R1)	I(V2)	I(V1)
2.139392009703442e-01	5.000000e+00	8.833467e+00	8.829861e+00	0.000000e+00	8.829861e+00	-1.584399e-13	8.639716e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.158923259703442e-01	5.000000e+00	9.187908e+00	9.183967e+00	0.000000e+00	9.183967e+00	-6.706934e-14	8.635368e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.178454509703442e-01	5.000000e+00	9.488534e+00	9.484311e+00	0.000000e+00	9.484311e+00	-1.425604e-14	8.631011e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.197985759703442e-01	5.000000e+00	9.735348e+00	9.730892e+00	0.000000e+00	9.730892e+00	0.000000e+00	8.626643e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.227282634703442e-01	5.000000e+00	9.949151e+00	9.944494e+00	0.000000e+00	9.944494e+00	0.000000e+00	8.620113e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.256579509703442e-01	5.000000e+00	9.995728e+00	9.991028e+00	0.000000e+00	9.991028e+00	0.000000e+00	8.613582e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.285876384703442e-01	5.000000e+00	9.873504e+00	9.868917e+00	0.000000e+00	9.868917e+00	0.000000e+00	8.607052e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.315173259703442e-01	5.000000e+00	9.586609e+00	9.582293e+00	0.000000e+00	9.582293e+00	0.000000e+00	8.600521e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.344470134703442e-01	5.000000e+00	9.144736e+00	9.140837e+00	0.000000e+00	9.140837e+00	0.000000e+00	8.593991e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.373767009703442e-01	5.000000e+00	8.562818e+00	8.559465e+00	0.000000e+00	8.559465e+00	0.000000e+00	8.587460e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.403063884703442e-01	5.000000e+00	7.860515e+00	7.857823e+00	0.000000e+00	7.857823e+00	-4.547474e-13	8.580929e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.418409866846300e-01	5.000000e+00	7.441851e+00	7.439554e+00	0.000000e+00	7.439554e+00	-6.577786e-13	8.577497e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.433755848989157e-01	5.000000e+00	7.010852e+00	7.008960e+00	0.000000e+00	7.008960e+00	-8.147874e-13	8.574044e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.449101831132014e-01	5.000000e+00	6.567517e+00	6.566042e+00	0.000000e+00	6.566042e+00	-9.257737e-13	8.570570e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.464447813274871e-01	5.000000e+00	6.111846e+00	6.110799e+00	0.000000e+00	6.110799e+00	-9.907376e-13	8.567074e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.479793795417728e-01	5.000000e+00	5.643839e+00	5.643233e+00	0.000000e+00	5.643233e+00	-1.009679e-12	8.563557e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.495139777560585e-01	5.000000e+00	5.163497e+00	5.163343e+00	0.000000e+00	5.163343e+00	-9.825981e-13	8.560018e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.510485759703442e-01	5.000000e+00	4.670818e+00	4.671128e+00	0.000000e+00	4.671128e+00	-9.094947e-13	8.556458e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.523041563274871e-01	5.000000e+00	4.272832e+00	4.273517e+00	0.000000e+00	4.273517e+00	-9.276314e-13	8.553530e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.535597366846299e-01	5.000000e+00	3.885207e+00	3.886256e+00	0.000000e+00	3.886256e+00	-9.343089e-13	8.550587e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.548153170417728e-01	5.000000e+00	3.507942e+00	3.509346e+00	0.000000e+00	3.509346e+00	-9.295271e-13	8.547630e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.560708973989157e-01	5.000000e+00	3.141039e+00	3.142788e+00	0.000000e+00	3.142788e+00	-9.132862e-13	8.544659e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.573264777560585e-01	5.000000e+00	2.784496e+00	2.786580e+00	0.000000e+00	2.786580e+00	-8.855860e-13	8.541673e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.585820581132014e-01	5.000000e+00	2.438313e+00	2.440724e+00	0.000000e+00	2.440724e+00	-8.464265e-13	8.538673e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.598376384703442e-01	5.000000e+00	2.102492e+00	2.105218e+00	0.000000e+00	2.105218e+00	-7.958079e-13	8.535658e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.608142009703442e-01	5.000000e+00	1.858071e+00	1.861028e+00	0.000000e+00	1.861028e+00	-6.821210e-13	8.533305e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.617907634703442e-01	5.000000e+00	1.625477e+00	1.628652e+00	0.000000e+00	1.628652e+00	-6.821210e-13	8.530945e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.627673259703442e-01	5.000000e+00	1.405583e+00	1.408965e+00	0.000000e+00	1.408965e+00	-6.821210e-13	8.528578e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.637438884703442e-01	5.000000e+00	1.199217e+00	1.202794e+00	0.000000e+00	1.202794e+00	-6.821210e-13	8.526205e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.647204509703442e-01	5.000000e+00	1.007157e+00	1.010914e+00	0.000000e+00	1.010914e+00	-7.389644e-13	8.523826e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.656970134703442e-01	5.000000e+00	8.301255e-01	8.340491e-01	0.000000e+00	8.340491e-01	-8.526513e-13	8.521439e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.666735759703442e-01	5.000000e+00	6.687881e-01	6.728635e-01	0.000000e+00	6.728635e-01	-9.094947e-13	8.519044e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.676501384703442e-01	5.000000e+00	5.237524e-01	5.279643e-01	0.000000e+00	5.279643e-01	-9.094947e-13	8.516641e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.686267009703442e-01	5.000000e+00	3.955643e-01	3.998968e-01	0.000000e+00	3.998968e-01	-8.810730e-13	8.514229e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.696032634703442e-01	5.000000e+00	2.847062e-01	2.891430e-01	0.000000e+00	2.891430e-01	-8.384404e-13	8.511809e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.705798259703442e-01	5.000000e+00	1.915954e-01	1.961199e-01	0.000000e+00	1.961199e-01	-8.313350e-13	8.509380e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.715563884703442e-01	5.000000e+00	1.165824e-01	1.211774e-01	0.000000e+00	1.211774e-01	-8.419931e-13	8.506944e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.725329509703442e-01	5.000000e+00	5.994949e-02	6.459780e-02	0.000000e+00	6.459780e-02	-8.473222e-13	8.504500e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.735095134703442e-01	5.000000e+00	2.190980e-02	2.659390e-02	0.000000e+00	2.659390e-02	-8.497647e-13	8.502047e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.744860759703442e-01	5.000000e+00	2.606513e-03	7.308778e-03	0.000000e+00	7.308778e-03	-8.502088e-13	8.499587e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.754626384703442e-01	5.000000e+00	2.112286e-03	6.815016e-03	0.000000e+00	6.815016e-03	-8.502088e-13	8.497118e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.764392009703442e-01	5.000000e+00	2.042898e-02	2.511447e-02	0.000000e+00	2.511447e-02	-8.497647e-13	8.494642e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.774157634703442e-01	5.000000e+00	5.748766e-02	6.213828e-02	0.000000e+00	6.213828e-02	-8.473222e-13	8.492157e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.783923259703442e-01	5.000000e+00	1.131488e-01	1.177471e-01	0.000000e+00	1.177471e-01	-8.419931e-13	8.489664e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.793688884703442e-01	5.000000e+00	1.872030e-01	1.917316e-01	0.000000e+00	1.917316e-01	-8.313350e-13	8.487163e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.803454509703442e-01	5.000000e+00	2.793715e-01	2.838133e-01	0.000000e+00	2.838133e-01	-8.384404e-13	8.484654e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.813220134703442e-01	5.000000e+00	3.893073e-01	3.936457e-01	0.000000e+00	3.936457e-01	-8.526513e-13	8.482137e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.822985759703442e-01	5.000000e+00	5.165967e-01	5.208154e-01	0.000000e+00	5.208154e-01	-8.242296e-13	8.479612e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.832751384703442e-01	5.000000e+00	6.607607e-01	6.648437e-01	0.000000e+00	6.648437e-01	-7.958079e-13	8.477079e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.842517009703442e-01	5.000000e+00	8.212566e-01	8.251885e-01	0.000000e+00	8.251885e-01	-7.958079e-13	8.474539e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.852282634703442e-01	5.000000e+00	9.974803e-01	1.001246e+00	0.000000e+00	1.001246e+00	-8.526513e-13	8.471990e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.862048259703442e-01	5.000000e+00	1.188769e+00	1.192355e+00	0.000000e+00	1.192355e+00	-9.094947e-13	8.469434e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.871813884703442e-01	5.000000e+00	1.394402e+00	1.397794e+00	0.000000e+00	1.397794e+00	-9.094947e-13	8.466870e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.881579509703442e-01	5.000000e+00	1.613605e+00	1.616791e+00	0.000000e+00	1.616791e+00	-9.094947e-13	8.464296e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.891345134703442e-01	5.000000e+00	1.845554e+00	1.848523e+00	0.000000e+00	1.848523e+00	-7.958079e-13	8.461714e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.901110759703442e-01	5.000000e+00	2.089376e+00	2.092115e+00	0.000000e+00	2.092115e+00	-7.958079e-13	8.459124e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.920642009703442e-01	5.000000e+00	2.608926e+00	2.611176e+00	0.000000e+00	2.611176e+00	-9.094947e-13	8.453921e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.940173259703442e-01	5.000000e+00	3.164439e+00	3.166166e+00	0.000000e+00	3.166166e+00	-9.094947e-13	8.448683e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.969470134703442e-01	5.000000e+00	4.046747e+00	4.047644e+00	0.000000e+00	4.047644e+00	-9.094947e-13	8.440761e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.983421027560585e-01	5.000000e+00	4.488440e+00	4.488921e+00	0.000000e+00	4.488921e+00	-9.094947e-13	8.436961e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.997371920417728e-01	5.000000e+00	4.925764e+00	4.925834e+00	0.000000e+00	4.925834e+00	-9.094947e-13	8.433143e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.011322813274871e-01	5.000000e+00	5.358721e+00	5.358383e+00	0.000000e+00	5.358383e+00	-9.094947e-13	8.429308e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.025273706132014e-01	5.000000e+00	5.787310e+00	5.786569e+00	0.000000e+00	5.786569e+00	-9.094947e-13	8.425455e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.039224598989157e-01	5.000000e+00	6.211531e+00	6.210390e+00	0.000000e+00	6.210390e+00	-9.094947e-13	8.421585e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.053175491846299e-01	5.000000e+00	6.631384e+00	6.629849e+00	0.000000e+00	6.629849e+00	-9.094947e-13	8.417696e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.067126384703442e-01	5.000000e+00	7.046869e+00	7.044943e+00	0.000000e+00	7.044943e+00	-9.094947e-13	8.413790e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.096423259703442e-01	5.000000e+00	7.847285e+00	7.844606e+00	0.000000e+00	7.844606e+00	-4.547474e-13	8.405531e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.125720134703442e-01	5.000000e+00	8.551495e+00	8.548153e+00	0.000000e+00	8.548153e+00	0.000000e+00	8.397233e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.155017009703442e-01	5.000000e+00	9.135703e+00	9.131811e+00	0.000000e+00	9.131811e+00	0.000000e+00	8.388934e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.184313884703442e-01	5.000000e+00	9.580170e+00	9.575860e+00	0.000000e+00	9.575860e+00	0.000000e+00	8.380635e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.213610759703442e-01	5.000000e+00	9.869877e+00	9.865294e+00	0.000000e+00	9.865294e+00	0.000000e+00	8.372335e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.242907634703442e-01	5.000000e+00	9.995036e+00	9.990335e+00	0.000000e+00	9.990335e+00	0.000000e+00	8.364036e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.272204509703442e-01	5.000000e+00	9.951418e+00	9.946759e+00	0.000000e+00	9.946759e+00	0.000000e+00	8.355737e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.301501384703442e-01	5.000000e+00	9.740496e+00	9.736035e+00	0.000000e+00	9.736035e+00	0.000000e+00	8.347438e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.330798259703442e-01	5.000000e+00	9.369397e+00	9.365286e+00	0.000000e+00	9.365286e+00	0.000000e+00	8.339139e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.360095134703442e-01	5.000000e+00	8.850660e+00	8.847037e+00	0.000000e+00	8.847037e+00	0.000000e+00	8.330840e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.389392009703442e-01	5.000000e+00	8.201814e+00	8.198801e+00	0.000000e+00	8.198801e+00	-4.547474e-13	8.322540e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.418688884703442e-01	5.000000e+00	7.444781e+00	7.442481e+00	0.000000e+00	7.442481e+00	-9.094947e-13	8.314201e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.434034866846299e-01	5.000000e+00	7.002670e+00	7.000786e+00	0.000000e+00	7.000786e+00	-9.094947e-13	8.309802e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.449380848989157e-01	5.000000e+00	6.552625e+00	6.551164e+00	0.000000e+00	6.551164e+00	-9.094947e-13	8.305382e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.464726831132014e-01	5.000000e+00	6.094645e+00	6.093615e+00	0.000000e+00	6.093615e+00	-9.094947e-13	8.300940e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.480072813274871e-01	5.000000e+00	5.628731e+00	5.628139e+00	0.000000e+00	5.628139e+00	-9.094947e-13	8.296478e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.495418795417728e-01	5.000000e+00	5.154882e+00	5.154736e+00	0.000000e+00	5.154736e+00	-9.094947e-13	8.291993e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.510764777560585e-01	5.000000e+00	4.673099e+00	4.673406e+00	0.000000e+00	4.673406e+00	-9.094947e-13	8.287488e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.526110759703442e-01	5.000000e+00	4.183381e+00	4.184150e+00	0.000000e+00	4.184150e+00	-9.094947e-13	8.282960e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.555407634703442e-01	5.000000e+00	3.294267e+00	3.295872e+00	0.000000e+00	3.295872e+00	-9.094947e-13	8.274258e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.574938884703442e-01	5.000000e+00	2.731758e+00	2.733893e+00	0.000000e+00	2.733893e+00	-9.094947e-13	8.268413e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.594470134703442e-01	5.000000e+00	2.203367e+00	2.205998e+00	0.000000e+00	2.205998e+00	-1.023182e-12	8.262533e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.604235759703442e-01	5.000000e+00	1.954471e+00	1.957337e+00	0.000000e+00	1.957337e+00	-1.023182e-12	8.259580e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.614001384703442e-01	5.000000e+00	1.717038e+00	1.720127e+00	0.000000e+00	1.720127e+00	-9.094947e-13	8.256616e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.623767009703442e-01	5.000000e+00	1.491962e+00	1.495263e+00	0.000000e+00	1.495263e+00	-9.094947e-13	8.253644e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.633532634703442e-01	5.000000e+00	1.280089e+00	1.283589e+00	0.000000e+00	1.283589e+00	-9.094947e-13	8.250663e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.643298259703442e-01	5.000000e+00	1.082217e+00	1.085904e+00	0.000000e+00	1.085904e+00	-9.094947e-13	8.247673e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.653063884703442e-01	5.000000e+00	8.990909e-01	9.029496e-01	0.000000e+00	9.029496e-01	-8.526513e-13	8.244675e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.662829509703442e-01	5.000000e+00	7.313995e-01	7.354160e-01	0.000000e+00	7.354160e-01	-7.958079e-13	8.241669e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.672595134703442e-01	5.000000e+00	5.797741e-01	5.839333e-01	0.000000e+00	5.839333e-01	-7.958079e-13	8.238655e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.682360759703442e-01	5.000000e+00	4.447855e-01	4.490717e-01	0.000000e+00	4.490717e-01	-7.958079e-13	8.235633e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.692126384703442e-01	5.000000e+00	3.269416e-01	3.313387e-01	0.000000e+00	3.313387e-01	-7.958079e-13	8.232604e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.701892009703442e-01	5.000000e+00	2.266861e-01	2.311775e-01	0.000000e+00	2.311775e-01	-8.100187e-13	8.229567e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.711657634703442e-01	5.000000e+00	1.443963e-01	1.489651e-01	0.000000e+00	1.489651e-01	-8.242296e-13	8.226523e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.721423259703442e-01	5.000000e+00	8.038186e-02	8.501094e-02	0.000000e+00	8.501094e-02	-8.206769e-13	8.223471e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.731188884703442e-01	5.000000e+00	3.488375e-02	3.955565e-02	0.000000e+00	3.955565e-02	-8.189005e-13	8.220410e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.740954509703442e-01	5.000000e+00	8.073225e-03	1.277035e-02	0.000000e+00	1.277035e-02	-8.213638e-13	8.217342e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.750720134703442e-01	5.000000e+00	5.118309e-05	4.755852e-03	0.000000e+00	4.755852e-03	-8.215650e-13	8.214267e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.760485759703442e-01	5.000000e+00	1.084782e-02	1.554233e-02	0.000000e+00	1.554233e-02	-8.199899e-13	8.211183e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.770251384703442e-01	5.000000e+00	4.042250e-02	4.508918e-02	0.000000e+00	4.508918e-02	-8.180123e-13	8.208091e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.780017009703442e-01	5.000000e+00	8.866391e-02	9.328520e-02	0.000000e+00	9.328520e-02	-8.206769e-13	8.204993e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.789782634703442e-01	5.000000e+00	1.553905e-01	1.599490e-01	0.000000e+00	1.599490e-01	-8.242296e-13	8.201885e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.799548259703442e-01	5.000000e+00	2.403511e-01	2.448296e-01	0.000000e+00	2.448296e-01	-8.242296e-13	8.198770e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.809313884703442e-01	5.000000e+00	3.432259e-01	3.476076e-01	0.000000e+00	3.476076e-01	-8.384404e-13	8.195647e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.819079509703442e-01	5.000000e+00	4.636278e-01	4.678962e-01	0.000000e+00	4.678962e-01	-8.242296e-13	8.192517e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.828845134703442e-01	5.000000e+00	6.011035e-01	6.052426e-01	0.000000e+00	6.052426e-01	-7.958079e-13	8.189378e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.838610759703442e-01	5.000000e+00	7.551357e-01	7.591299e-01	0.000000e+00	7.591299e-01	-7.958079e-13	8.186232e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.848376384703442e-01	5.000000e+00	9.251447e-01	9.289789e-01	0.000000e+00	9.289789e-01	-7.958079e-13	8.183078e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.858142009703442e-01	5.000000e+00	1.110490e+00	1.114150e+00	0.000000e+00	1.114150e+00	-8.526513e-13	8.179917e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.867907634703442e-01	5.000000e+00	1.310475e+00	1.313947e+00	0.000000e+00	1.313947e+00	-9.094947e-13	8.176747e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.877673259703442e-01	5.000000e+00	1.524347e+00	1.527617e+00	0.000000e+00	1.527617e+00	-9.094947e-13	8.173569e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.887438884703442e-01	5.000000e+00	1.751300e+00	1.754357e+00	0.000000e+00	1.754357e+00	-9.094947e-13	8.170382e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.897204509703442e-01	5.000000e+00	1.990481e+00	1.993312e+00	0.000000e+00	1.993312e+00	-9.094947e-13	8.167187e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.916735759703442e-01	5.000000e+00	2.501880e+00	2.504230e+00	0.000000e+00	2.504230e+00	-9.094947e-13	8.160769e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.936267009703442e-01	5.000000e+00	3.050854e+00	3.052688e+00	0.000000e+00	3.052688e+00	-9.094947e-13	8.154318e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.965563884703442e-01	5.000000e+00	3.926579e+00	3.927589e+00	0.000000e+00	3.927589e+00	-9.094947e-13	8.144575e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.979514777560585e-01	5.000000e+00	4.366568e+00	4.367164e+00	0.000000e+00	4.367164e+00	-9.094947e-13	8.139908e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.993465670417728e-01	5.000000e+00	4.803119e+00	4.803304e+00	0.000000e+00	4.803304e+00	-9.094947e-13	8.135224e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.007416563274871e-01	5.000000e+00	5.236232e+00	5.236009e+00	0.000000e+00	5.236009e+00	-9.094947e-13	8.130522e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.021367456132014e-01	5.000000e+00	5.665906e+00	5.665279e+00	0.000000e+00	5.665279e+00	-9.094947e-13	8.125802e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.035318348989157e-01	5.000000e+00	6.092142e+00	6.091114e+00	0.000000e+00	6.091114e+00	-9.094947e-13	8.121064e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.049269241846299e-01	5.000000e+00	6.514940e+00	6.513514e+00	0.000000e+00	6.513514e+00	-9.094947e-13	8.116309e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.063220134703442e-01	5.000000e+00	6.934299e+00	6.932479e+00	0.000000e+00	6.932479e+00	-9.094947e-13	8.111536e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.082751384703442e-01	5.000000e+00	7.500509e+00	7.498156e+00	0.000000e+00	7.498156e+00	-6.638951e-13	8.104800e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.102282634703442e-01	5.000000e+00	8.012287e+00	8.009452e+00	0.000000e+00	8.009452e+00	-4.568528e-13	8.098055e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.121813884703442e-01	5.000000e+00	8.469632e+00	8.466367e+00	0.000000e+00	8.466367e+00	-2.883677e-13	8.091299e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.141345134703442e-01	5.000000e+00	8.872545e+00	8.868901e+00	0.000000e+00	8.868901e+00	-1.584399e-13	8.084534e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.160876384703442e-01	5.000000e+00	9.221026e+00	9.217054e+00	0.000000e+00	9.217054e+00	-6.706934e-14	8.077759e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.180407634703442e-01	5.000000e+00	9.515074e+00	9.510825e+00	0.000000e+00	9.510825e+00	-1.425604e-14	8.070973e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.199938884703442e-01	5.000000e+00	9.754689e+00	9.750216e+00	0.000000e+00	9.750216e+00	0.000000e+00	8.064178e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.229235759703442e-01	5.000000e+00	9.957507e+00	9.952843e+00	0.000000e+00	9.952843e+00	0.000000e+00	8.054006e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.258532634703442e-01	5.000000e+00	9.992816e+00	9.988118e+00	0.000000e+00	9.988118e+00	0.000000e+00	8.043835e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.287829509703442e-01	5.000000e+00	9.859423e+00	9.854851e+00	0.000000e+00	9.854851e+00	0.000000e+00	8.033663e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
