time	V(n003)	V(n001)	V(n002)	V(n005)	V(n004)	I(C1)	I(L1)	I(R3)	I(R2)	I(R1)	I(V2)	I(V1)
5.674548259703442e-01	5.000000e+00	5.514283e-01	3.704094e-01	1.852047e-01	3.704094e-01	-3.410605e-13	3.618463e-13	-1.852047e-01	1.852047e-01	-1.852047e-01	-1.852047e-01	-1.852047e-01
5.684313884703442e-01	5.000000e+00	4.198300e-01	2.827598e-01	1.413799e-01	2.827598e-01	-3.410605e-13	3.616066e-13	-1.413799e-01	1.413799e-01	-1.413799e-01	-1.413799e-01	-1.413799e-01
5.694079509703442e-01	5.000000e+00	3.054704e-01	2.065918e-01	1.032959e-01	2.065918e-01	-3.552714e-13	3.613665e-13	-1.032959e-01	1.032959e-01	-1.032959e-01	-1.032959e-01	-1.032959e-01
5.703845134703442e-01	5.000000e+00	2.087800e-01	1.421922e-01	7.109609e-02	1.421922e-01	-3.694822e-13	3.611261e-13	-7.109609e-02	7.109609e-02	-7.109609e-02	-7.109609e-02	-7.109609e-02
5.713610759703442e-01	5.000000e+00	1.301227e-01	8.980330e-02	4.490165e-02	8.980330e-02	-3.623768e-13	3.608853e-13	-4.490165e-02	4.490165e-02	-4.490165e-02	-4.490165e-02	-4.490165e-02
5.723376384703442e-01	5.000000e+00	6.979444e-02	4.962232e-02	2.481116e-02	4.962232e-02	-3.570477e-13	3.606442e-13	-2.481116e-02	2.481116e-02	-2.481116e-02	-2.481116e-02	-2.481116e-02
5.733142009703442e-01	5.000000e+00	2.802240e-02	2.180050e-02	1.090025e-02	2.180050e-02	-3.592682e-13	3.604028e-13	-1.090025e-02	1.090025e-02	-1.090025e-02	-1.090025e-02	-1.090025e-02
5.742907634703442e-01	5.000000e+00	4.963752e-03	6.442533e-03	3.221266e-03	6.442533e-03	-3.599343e-13	3.601610e-13	-3.221266e-03	3.221266e-03	-3.221266e-03	-3.221266e-03	-3.221266e-03
5.752673259703442e-01	5.000000e+00	7.052967e-04	3.606234e-03	1.803117e-03	3.606234e-03	-3.601563e-13	3.599189e-13	-1.803117e-03	1.803117e-03	-1.803117e-03	-1.803117e-03	-1.803117e-03
5.762438884703442e-01	5.000000e+00	1.526306e-02	1.330228e-02	6.651138e-03	1.330228e-02	-3.594902e-13	3.596764e-13	-6.651138e-03	6.651138e-03	-6.651138e-03	-6.651138e-03	-6.651138e-03
5.772204509703442e-01	5.000000e+00	4.858224e-02	3.549416e-02	1.774708e-02	3.549416e-02	-3.606004e-13	3.594336e-13	-1.774708e-02	1.774708e-02	-1.774708e-02	-1.774708e-02	-1.774708e-02
5.781970134703442e-01	5.000000e+00	1.005374e-01	7.009838e-02	3.504919e-02	7.009838e-02	-3.659295e-13	3.591904e-13	-3.504919e-02	3.504919e-02	-3.504919e-02	-3.504919e-02	-3.504919e-02
5.791735759703442e-01	5.000000e+00	1.709331e-01	1.169847e-01	5.849233e-02	1.169847e-01	-3.623768e-13	3.589469e-13	-5.849233e-02	5.849233e-02	-5.849233e-02	-5.849233e-02	-5.849233e-02
5.801501384703442e-01	5.000000e+00	2.595043e-01	1.759766e-01	8.798828e-02	1.759766e-01	-3.481659e-13	3.587031e-13	-8.798828e-02	8.798828e-02	-8.798828e-02	-8.798828e-02	-8.798828e-02
5.811267009703442e-01	5.000000e+00	3.659177e-01	2.468520e-01	1.234260e-01	2.468520e-01	-3.410605e-13	3.584589e-13	-1.234260e-01	1.234260e-01	-1.234260e-01	-1.234260e-01	-1.234260e-01
5.821032634703442e-01	5.000000e+00	4.897726e-01	3.293444e-01	1.646722e-01	3.293444e-01	-3.410605e-13	3.582144e-13	-1.646722e-01	1.646722e-01	-1.646722e-01	-1.646722e-01	-1.646722e-01
5.830798259703442e-01	5.000000e+00	6.306031e-01	4.231430e-01	2.115715e-01	4.231430e-01	-3.694822e-13	3.579695e-13	-2.115715e-01	2.115715e-01	-2.115715e-01	-2.115715e-01	-2.115715e-01
5.840563884703442e-01	5.000000e+00	7.878790e-01	5.278949e-01	2.639475e-01	5.278949e-01	-4.263256e-13	3.577243e-13	-2.639475e-01	2.639475e-01	-2.639475e-01	-2.639475e-01	-2.639475e-01
5.850329509703442e-01	5.000000e+00	9.610084e-01	6.432059e-01	3.216029e-01	6.432059e-01	-4.547474e-13	3.574787e-13	-3.216029e-01	3.216029e-01	-3.216029e-01	-3.216029e-01	-3.216029e-01
5.860095134703442e-01	5.000000e+00	1.149340e+00	7.686419e-01	3.843209e-01	7.686419e-01	-4.547474e-13	3.572327e-13	-3.843209e-01	3.843209e-01	-3.843209e-01	-3.843209e-01	-3.843209e-01
5.869860759703442e-01	5.000000e+00	1.352164e+00	9.037308e-01	4.518654e-01	9.037308e-01	-4.547474e-13	3.569862e-13	-4.518654e-01	4.518654e-01	-4.518654e-01	-4.518654e-01	-4.518654e-01
5.879626384703442e-01	5.000000e+00	1.568718e+00	1.047964e+00	5.239821e-01	1.047964e+00	-4.547474e-13	3.567393e-13	-5.239821e-01	5.239821e-01	-5.239821e-01	-5.239821e-01	-5.239821e-01
5.889392009703442e-01	5.000000e+00	1.798186e+00	1.200799e+00	6.003996e-01	1.200799e+00	-4.547474e-13	3.564920e-13	-6.003996e-01	6.003996e-01	-6.003996e-01	-6.003996e-01	-6.003996e-01
5.899157634703442e-01	5.000000e+00	2.039706e+00	1.361661e+00	6.808303e-01	1.361661e+00	-4.547474e-13	3.562442e-13	-6.808303e-01	6.808303e-01	-6.808303e-01	-6.808303e-01	-6.808303e-01
5.918688884703442e-01	5.000000e+00	2.555219e+00	1.705013e+00	8.525064e-01	1.705013e+00	-4.547474e-13	3.557474e-13	-8.525064e-01	8.525064e-01	-8.525064e-01	-8.525064e-01	-8.525064e-01
5.938220134703442e-01	5.000000e+00	3.107504e+00	2.072856e+00	1.036428e+00	2.072856e+00	-4.547474e-13	3.552488e-13	-1.036428e+00	1.036428e+00	-1.036428e+00	-1.036428e+00	-1.036428e+00
5.967517009703442e-01	5.000000e+00	3.986587e+00	2.658360e+00	1.329180e+00	2.658360e+00	-4.547474e-13	3.544977e-13	-1.329180e+00	1.329180e+00	-1.329180e+00	-1.329180e+00	-1.329180e+00
5.981467902560585e-01	5.000000e+00	4.427461e+00	2.952000e+00	1.476000e+00	2.952000e+00	-4.307148e-13	3.541383e-13	-1.476000e+00	1.476000e+00	-1.476000e+00	-1.476000e+00	-1.476000e+00
5.995418795417728e-01	5.000000e+00	4.864431e+00	3.243039e+00	1.621520e+00	3.243039e+00	-3.930385e-13	3.537783e-13	-1.621520e+00	1.621520e+00	-1.621520e+00	-1.621520e+00	-1.621520e+00
6.009369688274872e-01	5.000000e+00	5.297499e+00	3.531479e+00	1.765740e+00	3.531479e+00	-3.417183e-13	3.534177e-13	-1.765740e+00	1.765740e+00	-1.765740e+00	-1.765740e+00	-1.765740e+00
6.023320581132013e-01	5.000000e+00	5.726662e+00	3.817319e+00	1.908660e+00	3.817319e+00	-2.767544e-13	3.530565e-13	-1.908660e+00	1.908660e+00	-1.908660e+00	-1.908660e+00	-1.908660e+00
6.037271473989156e-01	5.000000e+00	6.151923e+00	4.100559e+00	2.050280e+00	4.100559e+00	-1.981467e-13	3.526947e-13	-2.050280e+00	2.050280e+00	-2.050280e+00	-2.050280e+00	-2.050280e+00
6.051222366846299e-01	5.000000e+00	6.573280e+00	4.381200e+00	2.190600e+00	4.381200e+00	-1.058953e-13	3.523324e-13	-2.190600e+00	2.190600e+00	-2.190600e+00	-2.190600e+00	-2.190600e+00
6.065173259703442e-01	5.000000e+00	6.990734e+00	4.659240e+00	2.329620e+00	4.659240e+00	0.000000e+00	3.519695e-13	-2.329620e+00	2.329620e+00	-2.329620e+00	-2.329620e+00	-2.329620e+00
6.094470134703442e-01	5.000000e+00	7.796634e+00	5.196002e+00	2.598001e+00	5.196002e+00	0.000000e+00	3.512087e-13	-2.598001e+00	2.598001e+00	-2.598001e+00	-2.598001e+00	-2.598001e+00
6.123767009703442e-01	5.000000e+00	8.508038e+00	5.669825e+00	2.834912e+00	5.669825e+00	0.000000e+00	3.504478e-13	-2.834912e+00	2.834912e+00	-2.834912e+00	-2.834912e+00	-2.834912e+00
6.153063884703442e-01	5.000000e+00	9.100909e+00	6.064700e+00	3.032350e+00	6.064700e+00	0.000000e+00	3.496870e-13	-3.032350e+00	3.032350e+00	-3.032350e+00	-3.032350e+00	-3.032350e+00
6.182360759703442e-01	5.000000e+00	9.555215e+00	6.367286e+00	3.183643e+00	6.367286e+00	0.000000e+00	3.489262e-13	-3.183643e+00	3.183643e+00	-3.183643e+00	-3.183643e+00	-3.183643e+00
6.211657634703442e-01	5.000000e+00	9.855604e+00	6.567357e+00	3.283678e+00	6.567357e+00	0.000000e+00	3.481653e-13	-3.283678e+00	3.283678e+00	-3.283678e+00	-3.283678e+00	-3.283678e+00
6.240954509703442e-01	5.000000e+00	9.991927e+00	6.658153e+00	3.329077e+00	6.658153e+00	0.000000e+00	3.474045e-13	-3.329077e+00	3.329077e+00	-3.329077e+00	-3.329077e+00	-3.329077e+00
6.270251384703442e-01	5.000000e+00	9.959578e+00	6.636607e+00	3.318304e+00	6.636607e+00	0.000000e+00	3.466437e-13	-3.318304e+00	3.318304e+00	-3.318304e+00	-3.318304e+00	-3.318304e+00
6.299548259703442e-01	5.000000e+00	9.759649e+00	6.503447e+00	3.251724e+00	6.503447e+00	0.000000e+00	3.458829e-13	-3.251724e+00	3.251724e+00	-3.251724e+00	-3.251724e+00	-3.251724e+00
6.328845134703442e-01	5.000000e+00	9.398896e+00	6.263172e+00	3.131586e+00	6.263172e+00	0.000000e+00	3.451220e-13	-3.131586e+00	3.131586e+00	-3.131586e+00	-3.131586e+00	-3.131586e+00
6.358142009703442e-01	5.000000e+00	8.889509e+00	5.923900e+00	2.961950e+00	5.923900e+00	0.000000e+00	3.443612e-13	-2.961950e+00	2.961950e+00	-2.961950e+00	-2.961950e+00	-2.961950e+00
6.387438884703442e-01	5.000000e+00	8.248700e+00	5.497095e+00	2.748548e+00	5.497095e+00	0.000000e+00	3.436004e-13	-2.748548e+00	2.748548e+00	-2.748548e+00	-2.748548e+00	-2.748548e+00
6.416735759703442e-01	5.000000e+00	7.498120e+00	4.997180e+00	2.498590e+00	4.997180e+00	0.000000e+00	3.428396e-13	-2.498590e+00	2.498590e+00	-2.498590e+00	-2.498590e+00	-2.498590e+00
6.432081741846299e-01	5.000000e+00	7.058711e+00	4.704516e+00	2.352258e+00	4.704516e+00	-4.613655e-14	3.424417e-13	-2.352258e+00	2.352258e+00	-2.352258e+00	-2.352258e+00	-2.352258e+00
6.447427723989156e-01	5.000000e+00	6.610813e+00	4.406198e+00	2.203099e+00	4.406198e+00	-9.854888e-14	3.420433e-13	-2.203099e+00	2.203099e+00	-2.203099e+00	-2.203099e+00	-2.203099e+00
6.462773706132013e-01	5.000000e+00	6.154425e+00	4.102226e+00	2.051113e+00	4.102226e+00	-1.572370e-13	3.416444e-13	-2.051113e+00	2.051113e+00	-2.051113e+00	-2.051113e+00	-2.051113e+00
6.478119688274872e-01	5.000000e+00	5.689547e+00	3.792599e+00	1.896299e+00	3.792599e+00	-2.222009e-13	3.412451e-13	-1.896299e+00	1.896299e+00	-1.896299e+00	-1.896299e+00	-1.896299e+00
6.493465670417728e-01	5.000000e+00	5.216180e+00	3.477318e+00	1.738659e+00	3.477318e+00	-2.934406e-13	3.408454e-13	-1.738659e+00	1.738659e+00	-1.738659e+00	-1.738659e+00	-1.738659e+00
6.508811652560585e-01	5.000000e+00	4.734323e+00	3.156382e+00	1.578191e+00	3.156382e+00	-3.709561e-13	3.404451e-13	-1.578191e+00	1.578191e+00	-1.578191e+00	-1.578191e+00	-1.578191e+00
6.524157634703442e-01	5.000000e+00	4.243977e+00	2.829792e+00	1.414896e+00	2.829792e+00	-4.547474e-13	3.400444e-13	-1.414896e+00	1.414896e+00	-1.414896e+00	-1.414896e+00	-1.414896e+00
6.553454509703442e-01	5.000000e+00	3.352072e+00	2.235749e+00	1.117874e+00	2.235749e+00	-4.547474e-13	3.392752e-13	-1.117874e+00	1.117874e+00	-1.117874e+00	-1.117874e+00	-1.117874e+00
6.572985759703442e-01	5.000000e+00	2.786610e+00	1.859128e+00	9.295642e-01	1.859128e+00	-4.547474e-13	3.387602e-13	-9.295642e-01	9.295642e-01	-9.295642e-01	-9.295642e-01	-9.295642e-01
6.592517009703442e-01	5.000000e+00	2.254439e+00	1.504682e+00	7.523409e-01	1.504682e+00	-4.547474e-13	3.382434e-13	-7.523409e-01	7.523409e-01	-7.523409e-01	-7.523409e-01	-7.523409e-01
6.602282634703442e-01	5.000000e+00	2.003362e+00	1.337455e+00	6.687274e-01	1.337455e+00	-4.547474e-13	3.379844e-13	-6.687274e-01	6.687274e-01	-6.687274e-01	-6.687274e-01	-6.687274e-01
6.612048259703442e-01	5.000000e+00	1.763564e+00	1.177740e+00	5.888699e-01	1.177740e+00	-4.547474e-13	3.377249e-13	-5.888699e-01	5.888699e-01	-5.888699e-01	-5.888699e-01	-5.888699e-01
6.621813884703442e-01	5.000000e+00	1.535947e+00	1.026138e+00	5.130690e-01	1.026138e+00	-3.979039e-13	3.374651e-13	-5.130690e-01	5.130690e-01	-5.130690e-01	-5.130690e-01	-5.130690e-01
6.631579509703442e-01	5.000000e+00	1.321368e+00	8.832199e-01	4.416099e-01	8.832199e-01	-2.842171e-13	3.372048e-13	-4.416099e-01	4.416099e-01	-4.416099e-01	-4.416099e-01	-4.416099e-01
6.641345134703442e-01	5.000000e+00	1.120635e+00	7.495235e-01	3.747618e-01	7.495235e-01	-2.273737e-13	3.369443e-13	-3.747618e-01	3.747618e-01	-3.747618e-01	-3.747618e-01	-3.747618e-01
6.651110759703442e-01	5.000000e+00	9.345026e-01	6.255521e-01	3.127760e-01	6.255521e-01	-2.273737e-13	3.366836e-13	-3.127760e-01	3.127760e-01	-3.127760e-01	-3.127760e-01	-3.127760e-01
6.660876384703442e-01	5.000000e+00	7.636718e-01	5.117720e-01	2.558860e-01	5.117720e-01	-2.557954e-13	3.364226e-13	-2.558860e-01	2.558860e-01	-2.558860e-01	-2.558860e-01	-2.558860e-01
6.670642009703442e-01	5.000000e+00	6.087856e-01	4.086117e-01	2.043058e-01	4.086117e-01	-3.126388e-13	3.361614e-13	-2.043058e-01	2.043058e-01	-2.043058e-01	-2.043058e-01	-2.043058e-01
6.680407634703442e-01	5.000000e+00	4.704269e-01	3.164594e-01	1.582297e-01	3.164594e-01	-3.410605e-13	3.358998e-13	-1.582297e-01	1.582297e-01	-1.582297e-01	-1.582297e-01	-1.582297e-01
6.690173259703442e-01	5.000000e+00	3.491166e-01	2.356619e-01	1.178309e-01	2.356619e-01	-3.410605e-13	3.356380e-13	-1.178309e-01	1.178309e-01	-1.178309e-01	-1.178309e-01	-1.178309e-01
6.699938884703442e-01	5.000000e+00	2.453111e-01	1.665233e-01	8.326165e-02	1.665233e-01	-3.410605e-13	3.353758e-13	-8.326165e-02	8.326165e-02	-8.326165e-02	-8.326165e-02	-8.326165e-02
6.709704509703442e-01	5.000000e+00	1.594011e-01	1.093039e-01	5.465196e-02	1.093039e-01	-3.410605e-13	3.351133e-13	-5.465196e-02	5.465196e-02	-5.465196e-02	-5.465196e-02	-5.465196e-02
6.719470134703442e-01	5.000000e+00	9.171015e-02	6.421905e-02	3.210953e-02	6.421905e-02	-3.392842e-13	3.348505e-13	-3.210953e-02	3.210953e-02	-3.210953e-02	-3.210953e-02	-3.210953e-02
6.729235759703442e-01	5.000000e+00	4.249284e-02	3.143838e-02	1.571919e-02	3.143838e-02	-3.366196e-13	3.345874e-13	-1.571919e-02	1.571919e-02	-1.571919e-02	-1.571919e-02	-1.571919e-02
6.739001384703442e-01	5.000000e+00	1.193446e-02	1.108530e-02	5.542651e-03	1.108530e-02	-3.352596e-13	3.343239e-13	-5.542651e-03	5.542651e-03	-5.542651e-03	-5.542651e-03	-5.542651e-03
6.748767009703442e-01	5.000000e+00	1.500434e-04	3.236413e-03	1.618207e-03	3.236413e-03	-3.343992e-13	3.340602e-13	-1.618207e-03	1.618207e-03	-1.618207e-03	-1.618207e-03	-1.618207e-03
6.758532634703442e-01	5.000000e+00	7.183929e-03	7.921258e-03	3.960629e-03	7.921258e-03	-3.344269e-13	3.337961e-13	-3.960629e-03	3.960629e-03	-3.960629e-03	-3.960629e-03	-3.960629e-03
6.768298259703442e-01	5.000000e+00	3.300965e-02	2.512220e-02	1.256110e-02	2.512220e-02	-3.343992e-13	3.335317e-13	-1.256110e-02	1.256110e-02	-1.256110e-02	-1.256110e-02	-1.256110e-02
6.778063884703442e-01	5.000000e+00	7.753000e-02	5.477451e-02	2.738725e-02	5.477451e-02	-3.339551e-13	3.332669e-13	-2.738725e-02	2.738725e-02	-2.738725e-02	-2.738725e-02	-2.738725e-02
6.787829509703442e-01	5.000000e+00	1.405774e-01	9.676657e-02	4.838328e-02	9.676657e-02	-3.304024e-13	3.330019e-13	-4.838328e-02	4.838328e-02	-4.838328e-02	-4.838328e-02	-4.838328e-02
6.797595134703442e-01	5.000000e+00	2.219146e-01	1.509403e-01	7.547016e-02	1.509403e-01	-3.197442e-13	3.327365e-13	-7.547016e-02	7.547016e-02	-7.547016e-02	-7.547016e-02	-7.547016e-02
6.807360759703442e-01	5.000000e+00	3.212354e-01	2.170919e-01	1.085460e-01	2.170919e-01	-3.126388e-13	3.324708e-13	-1.085460e-01	1.085460e-01	-1.085460e-01	-1.085460e-01	-1.085460e-01
6.817126384703442e-01	5.000000e+00	4.381661e-01	2.949723e-01	1.474862e-01	2.949723e-01	-3.268497e-13	3.322049e-13	-1.474862e-01	1.474862e-01	-1.474862e-01	-1.474862e-01	-1.474862e-01
6.826892009703442e-01	5.000000e+00	5.722664e-01	3.842884e-01	1.921442e-01	3.842884e-01	-3.410605e-13	3.319386e-13	-1.921442e-01	1.921442e-01	-1.921442e-01	-1.921442e-01	-1.921442e-01
6.836657634703442e-01	5.000000e+00	7.230317e-01	4.847041e-01	2.423520e-01	4.847041e-01	-3.126388e-13	3.316720e-13	-2.423520e-01	2.423520e-01	-2.423520e-01	-2.423520e-01	-2.423520e-01
6.846423259703442e-01	5.000000e+00	8.898946e-01	5.958413e-01	2.979207e-01	5.958413e-01	-3.126388e-13	3.314051e-13	-2.979207e-01	2.979207e-01	-2.979207e-01	-2.979207e-01	-2.979207e-01
6.856188884703442e-01	5.000000e+00	1.072227e+00	7.172819e-01	3.586409e-01	7.172819e-01	-3.410605e-13	3.311379e-13	-3.586409e-01	3.586409e-01	-3.586409e-01	-3.586409e-01	-3.586409e-01
6.865954509703442e-01	5.000000e+00	1.269343e+00	8.485687e-01	4.242843e-01	8.485687e-01	-3.410605e-13	3.308704e-13	-4.242843e-01	4.242843e-01	-4.242843e-01	-4.242843e-01	-4.242843e-01
6.875720134703442e-01	5.000000e+00	1.480500e+00	9.892075e-01	4.946038e-01	9.892075e-01	-3.410605e-13	3.306025e-13	-4.946038e-01	4.946038e-01	-4.946038e-01	-4.946038e-01	-4.946038e-01
6.885485759703442e-01	5.000000e+00	1.704903e+00	1.138669e+00	5.693346e-01	1.138669e+00	-2.842171e-13	3.303343e-13	-5.693346e-01	5.693346e-01	-5.693346e-01	-5.693346e-01	-5.693346e-01
6.895251384703442e-01	5.000000e+00	1.941709e+00	1.296391e+00	6.481955e-01	1.296391e+00	-2.273737e-13	3.300659e-13	-6.481955e-01	6.481955e-01	-6.481955e-01	-6.481955e-01	-6.481955e-01
6.914782634703442e-01	5.000000e+00	2.448918e+00	1.634212e+00	8.171059e-01	1.634212e+00	-2.273737e-13	3.295284e-13	-8.171059e-01	8.171059e-01	-8.171059e-01	-8.171059e-01	-8.171059e-01
6.934313884703442e-01	5.000000e+00	2.994497e+00	1.997589e+00	9.987946e-01	1.997589e+00	-2.273737e-13	3.289900e-13	-9.987946e-01	9.987946e-01	-9.987946e-01	-9.987946e-01	-9.987946e-01
6.963610759703442e-01	5.000000e+00	3.866733e+00	2.578533e+00	1.289266e+00	2.578533e+00	-4.547474e-13	3.281802e-13	-1.289266e+00	1.289266e+00	-1.289266e+00	-1.289266e+00	-1.289266e+00
6.977561652560585e-01	5.000000e+00	4.305771e+00	2.870950e+00	1.435475e+00	2.870950e+00	-4.411899e-13	3.277936e-13	-1.435475e+00	1.435475e+00	-1.435475e+00	-1.435475e+00	-1.435475e+00
6.991512545417728e-01	5.000000e+00	4.741836e+00	3.161386e+00	1.580693e+00	3.161386e+00	-4.538062e-13	3.274060e-13	-1.580693e+00	1.580693e+00	-1.580693e+00	-1.580693e+00	-1.580693e+00
7.005463438274872e-01	5.000000e+00	5.174929e+00	3.449843e+00	1.724922e+00	3.449843e+00	-4.925963e-13	3.270172e-13	-1.724922e+00	1.724922e+00	-1.724922e+00	-1.724922e+00	-1.724922e+00
7.019414331132013e-01	5.000000e+00	5.605049e+00	3.736320e+00	1.868160e+00	3.736320e+00	-5.575602e-13	3.266274e-13	-1.868160e+00	1.868160e+00	-1.868160e+00	-1.868160e+00	-1.868160e+00
7.033365223989156e-01	5.000000e+00	6.032197e+00	4.020817e+00	2.010409e+00	4.020817e+00	-6.486979e-13	3.262365e-13	-2.010409e+00	2.010409e+00	-2.010409e+00	-2.010409e+00	-2.010409e+00
7.047316116846299e-01	5.000000e+00	6.456371e+00	4.303334e+00	2.151667e+00	4.303334e+00	-7.660094e-13	3.258445e-13	-2.151667e+00	2.151667e+00	-2.151667e+00	-2.151667e+00	-2.151667e+00
7.061267009703442e-01	5.000000e+00	6.877573e+00	4.583871e+00	2.291935e+00	4.583871e+00	-9.094947e-13	3.254515e-13	-2.291935e+00	2.291935e+00	-2.291935e+00	-2.291935e+00	-2.291935e+00
7.080798259703442e-01	5.000000e+00	7.447267e+00	4.963310e+00	2.481655e+00	4.963310e+00	-9.094947e-13	3.248975e-13	-2.481655e+00	2.481655e+00	-2.481655e+00	-2.481655e+00	-2.481655e+00
7.100329509703442e-01	5.000000e+00	7.963147e+00	5.306906e+00	2.653453e+00	5.306906e+00	-9.094947e-13	3.243400e-13	-2.653453e+00	2.653453e+00	-2.653453e+00	-2.653453e+00	-2.653453e+00
7.119860759703442e-01	5.000000e+00	8.425214e+00	5.614661e+00	2.807331e+00	5.614661e+00	-9.094947e-13	3.237790e-13	-2.807331e+00	2.807331e+00	-2.807331e+00	-2.807331e+00	-2.807331e+00
7.139392009703442e-01	5.000000e+00	8.833467e+00	5.886574e+00	2.943287e+00	5.886574e+00	-9.094947e-13	3.232146e-13	-2.943287e+00	2.943287e+00	-2.943287e+00	-2.943287e+00	-2.943287e+00
7.158923259703442e-01	5.000000e+00	9.187908e+00	6.122645e+00	3.061323e+00	6.122645e+00	-9.094947e-13	3.226467e-13	-3.061323e+00	3.061323e+00	-3.061323e+00	-3.061323e+00	-3.061323e+00
7.178454509703442e-01	5.000000e+00	9.488534e+00	6.322874e+00	3.161437e+00	6.322874e+00	-9.094947e-13	3.220754e-13	-3.161437e+00	3.161437e+00	-3.161437e+00	-3.161437e+00	-3.161437e+00
7.197985759703442e-01	5.000000e+00	9.735348e+00	6.487262e+00	3.243631e+00	6.487262e+00	-9.094947e-13	3.215006e-13	-3.243631e+00	3.243631e+00	-3.243631e+00	-3.243631e+00	-3.243631e+00
7.227282634703442e-01	5.000000e+00	9.949151e+00	6.629663e+00	3.314831e+00	6.629663e+00	-9.094947e-13	3.206318e-13	-3.314831e+00	3.314831e+00	-3.314831e+00	-3.314831e+00	-3.314831e+00
7.256579509703442e-01	5.000000e+00	9.995728e+00	6.660685e+00	3.330343e+00	6.660685e+00	-9.094947e-13	3.197553e-13	-3.330343e+00	3.330343e+00	-3.330343e+00	-3.330343e+00	-3.330343e+00
7.285876384703442e-01	5.000000e+00	9.873504e+00	6.579279e+00	3.289639e+00	6.579279e+00	-9.094947e-13	3.188709e-13	-3.289639e+00	3.289639e+00	-3.289639e+00	-3.289639e+00	-3.289639e+00
7.315173259703442e-01	5.000000e+00	9.586609e+00	6.388195e+00	3.194098e+00	6.388195e+00	-9.094947e-13	3.179788e-13	-3.194098e+00	3.194098e+00	-3.194098e+00	-3.194098e+00	-3.194098e+00
7.344470134703442e-01	5.000000e+00	9.144736e+00	6.093891e+00	3.046946e+00	6.093891e+00	-9.094947e-13	3.170789e-13	-3.046946e+00	3.046946e+00	-3.046946e+00	-3.046946e+00	-3.046946e+00
7.373767009703442e-01	5.000000e+00	8.562818e+00	5.706310e+00	2.853155e+00	5.706310e+00	-9.094947e-13	3.161711e-13	-2.853155e+00	2.853155e+00	-2.853155e+00	-2.853155e+00	-2.853155e+00
7.403063884703442e-01	5.000000e+00	7.860515e+00	5.238549e+00	2.619274e+00	5.238549e+00	-9.094947e-13	3.152555e-13	-2.619274e+00	2.619274e+00	-2.619274e+00	-2.619274e+00	-2.619274e+00
7.418409866846299e-01	5.000000e+00	7.441851e+00	4.959702e+00	2.479851e+00	4.959702e+00	-8.633582e-13	3.147722e-13	-2.479851e+00	2.479851e+00	-2.479851e+00	-2.479851e+00	-2.479851e+00
