time	V(n002)	V(n001)	V(n003)	I(C1)	I(L1)	I(V2)	I(V1)
4.864001384703442e-01	-7.542456e-01	2.457543e-01	1.007628e+00	3.621932e-03	3.621932e-03	-3.621932e-03	-3.621932e-03
4.873767009703442e-01	-7.125635e-01	2.874365e-01	1.007631e+00	2.898937e-03	2.898937e-03	-2.898937e-03	-2.898937e-03
4.883532634703442e-01	-6.681995e-01	3.318005e-01	1.007634e+00	2.217914e-03	2.217914e-03	-2.217914e-03	-2.217914e-03
4.893298259703442e-01	-6.213205e-01	3.786795e-01	1.007636e+00	1.581400e-03	1.581400e-03	-1.581400e-03	-1.581400e-03
4.903063884703442e-01	-5.721030e-01	4.278970e-01	1.007637e+00	9.917637e-04	9.917637e-04	-9.917637e-04	-9.917637e-04
4.912829509703442e-01	-5.207322e-01	4.792678e-01	1.007638e+00	4.511958e-04	4.511958e-04	-4.511958e-04	-4.511958e-04
4.922595134703442e-01	-4.674015e-01	5.325986e-01	1.007638e+00	-3.829626e-05	-3.829626e-05	3.829626e-05	3.829626e-05
4.932360759703442e-01	-4.123116e-01	5.876884e-01	1.007638e+00	-4.748980e-04	-4.748980e-04	4.748980e-04	4.748980e-04
4.942126384703442e-01	-3.556698e-01	6.443302e-01	1.007637e+00	-8.569937e-04	-8.569937e-04	8.569937e-04	8.569937e-04
4.951892009703442e-01	-2.976894e-01	7.023106e-01	1.007636e+00	-1.183173e-03	-1.183173e-03	1.183173e-03	1.183173e-03
4.961657634703442e-01	-2.385886e-01	7.614114e-01	1.007635e+00	-1.452236e-03	-1.452236e-03	1.452236e-03	1.452236e-03
4.971423259703442e-01	-1.785897e-01	8.214102e-01	1.007633e+00	-1.663198e-03	-1.663198e-03	1.663198e-03	1.663198e-03
4.981188884703442e-01	-1.179187e-01	8.820813e-01	1.007632e+00	-1.815293e-03	-1.815293e-03	1.815293e-03	1.815293e-03
4.990954509703442e-01	-5.680390e-02	9.431961e-01	1.007630e+00	-1.907977e-03	-1.907977e-03	1.907977e-03	1.907977e-03
5.000720134703442e-01	4.524725e-03	1.004525e+00	1.007628e+00	-1.940928e-03	-1.940928e-03	1.940928e-03	1.940928e-03
5.010485759703442e-01	6.583632e-02	1.065836e+00	1.007626e+00	-1.914050e-03	-1.914050e-03	1.914050e-03	1.914050e-03
5.020251384703442e-01	1.269001e-01	1.126900e+00	1.007624e+00	-1.827474e-03	-1.827474e-03	1.827474e-03	1.827474e-03
5.030017009703442e-01	1.874863e-01	1.187486e+00	1.007622e+00	-1.681552e-03	-1.681552e-03	1.681552e-03	1.681552e-03
5.039782634703442e-01	2.473668e-01	1.247367e+00	1.007621e+00	-1.476863e-03	-1.476863e-03	1.476863e-03	1.476863e-03
5.049548259703442e-01	3.063163e-01	1.306316e+00	1.007620e+00	-1.214204e-03	-1.214204e-03	1.214204e-03	1.214204e-03
5.059313884703442e-01	3.641129e-01	1.364113e+00	1.007618e+00	-8.945937e-04	-8.945937e-04	8.945937e-04	8.945937e-04
5.069079509703442e-01	4.205390e-01	1.420539e+00	1.007618e+00	-5.192622e-04	-5.192622e-04	5.192622e-04	5.192622e-04
5.078845134703442e-01	4.753824e-01	1.475382e+00	1.007617e+00	-8.965102e-05	-8.965102e-05	8.965102e-05	8.965102e-05
5.088610759703442e-01	5.284365e-01	1.528436e+00	1.007618e+00	3.925945e-04	3.925945e-04	-3.925945e-04	-3.925945e-04
5.098376384703442e-01	5.795016e-01	1.579502e+00	1.007618e+00	9.256308e-04	9.256308e-04	-9.256308e-04	-9.256308e-04
5.108142009703442e-01	6.283857e-01	1.628386e+00	1.007619e+00	1.507423e-03	1.507423e-03	-1.507423e-03	-1.507423e-03
5.117907634703442e-01	6.749047e-01	1.674905e+00	1.007621e+00	2.135753e-03	2.135753e-03	-2.135753e-03	-2.135753e-03
5.127673259703442e-01	7.188835e-01	1.718884e+00	1.007624e+00	2.808227e-03	2.808227e-03	-2.808227e-03	-2.808227e-03
5.137438884703442e-01	7.601565e-01	1.760157e+00	1.007627e+00	3.522285e-03	3.522285e-03	-3.522285e-03	-3.522285e-03
5.147204509703442e-01	7.985685e-01	1.798568e+00	1.007631e+00	4.275212e-03	4.275212e-03	-4.275212e-03	-4.275212e-03
5.156970134703442e-01	8.339749e-01	1.833975e+00	1.007635e+00	5.064144e-03	5.064144e-03	-5.064144e-03	-5.064144e-03
5.166735759703442e-01	8.662424e-01	1.866242e+00	1.007640e+00	5.886083e-03	5.886083e-03	-5.886083e-03	-5.886083e-03
