time	N001	V1	R1	I1
0.0246652	1.99978	-2.99978	1.99978	1
0.0246662	1.99978	-2.99978	1.99978	1
0.0246672	1.99978	-2.99978	1.99978	1
0.0246682	1.99978	-2.99978	1.99978	1
0.0246692	1.99978	-2.99978	1.99978	1
0.0246702	1.99979	-2.99979	1.99979	1
0.0246712	1.99979	-2.99979	1.99979	1
0.0246722	1.99979	-2.99979	1.99979	1
0.0246732	1.99979	-2.99979	1.99979	1
0.0246742	1.99979	-2.99979	1.99979	1
0.0246752	1.99979	-2.99979	1.99979	1
0.0246762	1.99979	-2.99979	1.99979	1
0.0246772	1.99979	-2.99979	1.99979	1
0.0246782	1.9998	-2.9998	1.9998	1
0.0246792	1.9998	-2.9998	1.9998	1
0.0246802	1.9998	-2.9998	1.9998	1
0.0246812	1.9998	-2.9998	1.9998	1
0.0246822	1.9998	-2.9998	1.9998	1
0.0246832	1.9998	-2.9998	1.9998	1
0.0246842	1.9998	-2.9998	1.9998	1
0.0246852	1.9998	-2.9998	1.9998	1
0.0246862	1.99981	-2.99981	1.99981	1
0.0246872	1.99981	-2.99981	1.99981	1
0.0246882	1.99981	-2.99981	1.99981	1
0.0246892	1.99981	-2.99981	1.99981	1
0.0246902	1.99981	-2.99981	1.99981	1
0.0246912	1.99981	-2.99981	1.99981	1
0.0246922	1.99981	-2.99981	1.99981	1
0.0246932	1.99981	-2.99981	1.99981	1
0.0246942	1.99982	-2.99982	1.99982	1
0.0246952	1.99982	-2.99982	1.99982	1
0.0246962	1.99982	-2.99982	1.99982	1
0.0246972	1.99982	-2.99982	1.99982	1
0.0246982	1.99982	-2.99982	1.99982	1
0.0246992	1.99982	-2.99982	1.99982	1
0.0247002	1.99982	-2.99982	1.99982	1
0.0247012	1.99982	-2.99982	1.99982	1
0.0247022	1.99982	-2.99983	1.99983	1
0.0247032	1.99983	-2.99983	1.99983	1
0.0247042	1.99983	-2.99983	1.99983	1
0.0247052	1.99983	-2.99983	1.99983	1
0.0247062	1.99983	-2.99983	1.99983	1
0.0247072	1.99983	-2.99983	1.99983	1
0.0247082	1.99983	-2.99983	1.99983	1
0.0247092	1.99983	-2.99983	1.99983	1
0.0247102	1.99983	-2.99983	1.99983	1
0.0247112	1.99984	-2.99984	1.99984	1
0.0247122	1.99984	-2.99984	1.99984	1
0.0247132	1.99984	-2.99984	1.99984	1
0.0247142	1.99984	-2.99984	1.99984	1
0.0247152	1.99984	-2.99984	1.99984	1
0.0247162	1.99984	-2.99984	1.99984	1
0.0247172	1.99984	-2.99984	1.99984	1
0.0247182	1.99984	-2.99984	1.99984	1
0.0247192	1.99984	-2.99984	1.99984	1
0.0247202	1.99985	-2.99985	1.99985	1
0.0247212	1.99985	-2.99985	1.99985	1
0.0247222	1.99985	-2.99985	1.99985	1
0.0247232	1.99985	-2.99985	1.99985	1
0.0247242	1.99985	-2.99985	1.99985	1
0.0247252	1.99985	-2.99985	1.99985	1
0.0247262	1.99985	-2.99985	1.99985	1
0.0247272	1.99985	-2.99985	1.99985	1
0.0247282	1.99985	-2.99985	1.99985	1
0.0247292	1.99986	-2.99986	1.99986	1
0.0247302	1.99986	-2.99986	1.99986	1
0.0247312	1.99986	-2.99986	1.99986	1
0.0247322	1.99986	-2.99986	1.99986	1
0.0247332	1.99986	-2.99986	1.99986	1
0.0247342	1.99986	-2.99986	1.99986	1
0.0247352	1.99986	-2.99986	1.99986	1
0.0247362	1.99986	-2.99986	1.99986	1
0.0247372	1.99986	-2.99986	1.99986	1
0.0247382	1.99986	-2.99986	1.99986	1
0.0247392	1.99987	-2.99987	1.99987	1
0.0247402	1.99987	-2.99987	1.99987	1
0.0247412	1.99987	-2.99987	1.99987	1
0.0247422	1.99987	-2.99987	1.99987	1
0.0247432	1.99987	-2.99987	1.99987	1
0.0247442	1.99987	-2.99987	1.99987	1
0.0247452	1.99987	-2.99987	1.99987	1
0.0247462	1.99987	-2.99987	1.99987	1
0.0247472	1.99987	-2.99987	1.99987	1
0.0247482	1.99987	-2.99987	1.99987	1
0.0247492	1.99988	-2.99988	1.99988	1
0.0247502	1.99988	-2.99988	1.99988	1
0.0247512	1.99988	-2.99988	1.99988	1
0.0247522	1.99988	-2.99988	1.99988	1
0.0247532	1.99988	-2.99988	1.99988	1
0.0247542	1.99988	-2.99988	1.99988	1
0.0247552	1.99988	-2.99988	1.99988	1
0.0247562	1.99988	-2.99988	1.99988	1
0.0247572	1.99988	-2.99988	1.99988	1
0.0247582	1.99988	-2.99988	1.99988	1
0.0247592	1.99989	-2.99989	1.99989	1
0.0247602	1.99989	-2.99989	1.99989	1
0.0247612	1.99989	-2.99989	1.99989	1
0.0247622	1.99989	-2.99989	1.99989	1
0.0247632	1.99989	-2.99989	1.99989	1
0.0247642	1.99989	-2.99989	1.99989	1
0.0247652	1.99989	-2.99989	1.99989	1
0.0247662	1.99989	-2.99989	1.99989	1
0.0247672	1.99989	-2.99989	1.99989	1
0.0247682	1.99989	-2.99989	1.99989	1
0.0247692	1.99989	-2.99989	1.99989	1
0.0247702	1.9999	-2.9999	1.9999	1
0.0247712	1.9999	-2.9999	1.9999	1
0.0247722	1.9999	-2.9999	1.9999	1
0.0247732	1.9999	-2.9999	1.9999	1
0.0247742	1.9999	-2.9999	1.9999	1
0.0247752	1.9999	-2.9999	1.9999	1
0.0247762	1.9999	-2.9999	1.9999	1
0.0247772	1.9999	-2.9999	1.9999	1
0.0247782	1.9999	-2.9999	1.9999	1
0.0247792	1.9999	-2.9999	1.9999	1
0.0247802	1.9999	-2.9999	1.9999	1
0.0247812	1.99991	-2.99991	1.99991	1
0.0247822	1.99991	-2.99991	1.99991	1
0.0247832	1.99991	-2.99991	1.99991	1
0.0247842	1.99991	-2.99991	1.99991	1
0.0247852	1.99991	-2.99991	1.99991	1
0.0247862	1.99991	-2.99991	1.99991	1
0.0247872	1.99991	-2.99991	1.99991	1
0.0247882	1.99991	-2.99991	1.99991	1
0.0247892	1.99991	-2.99991	1.99991	1
0.0247902	1.99991	-2.99991	1.99991	1
0.0247912	1.99991	-2.99991	1.99991	1
0.0247922	1.99991	-2.99991	1.99991	1
0.0247932	1.99992	-2.99992	1.99992	1
0.0247942	1.99992	-2.99992	1.99992	1
0.0247952	1.99992	-2.99992	1.99992	1
0.0247962	1.99992	-2.99992	1.99992	1
0.0247972	1.99992	-2.99992	1.99992	1
0.0247982	1.99992	-2.99992	1.99992	1
0.0247992	1.99992	-2.99992	1.99992	1
0.0248002	1.99992	-2.99992	1.99992	1
0.0248012	1.99992	-2.99992	1.99992	1
0.0248022	1.99992	-2.99992	1.99992	1
0.0248032	1.99992	-2.99992	1.99992	1
0.0248042	1.99992	-2.99992	1.99992	1
0.0248052	1.99993	-2.99993	1.99993	1
0.0248062	1.99993	-2.99993	1.99993	1
0.0248072	1.99993	-2.99993	1.99993	1
0.0248082	1.99993	-2.99993	1.99993	1
0.0248092	1.99993	-2.99993	1.99993	1
0.0248102	1.99993	-2.99993	1.99993	1
0.0248112	1.99993	-2.99993	1.99993	1
0.0248122	1.99993	-2.99993	1.99993	1
0.0248132	1.99993	-2.99993	1.99993	1
0.0248142	1.99993	-2.99993	1.99993	1
0.0248152	1.99993	-2.99993	1.99993	1
0.0248162	1.99993	-2.99993	1.99993	1
0.0248172	1.99993	-2.99993	1.99993	1
0.0248182	1.99993	-2.99993	1.99993	1
0.0248192	1.99994	-2.99994	1.99994	1
0.0248202	1.99994	-2.99994	1.99994	1
0.0248212	1.99994	-2.99994	1.99994	1
0.0248222	1.99994	-2.99994	1.99994	1
0.0248232	1.99994	-2.99994	1.99994	1
0.0248242	1.99994	-2.99994	1.99994	1
0.0248252	1.99994	-2.99994	1.99994	1
0.0248262	1.99994	-2.99994	1.99994	1
0.0248272	1.99994	-2.99994	1.99994	1
0.0248282	1.99994	-2.99994	1.99994	1
0.0248292	1.99994	-2.99994	1.99994	1
0.0248302	1.99994	-2.99994	1.99994	1
0.0248312	1.99994	-2.99994	1.99994	1
0.0248322	1.99994	-2.99994	1.99994	1
0.0248332	1.99995	-2.99995	1.99995	1
0.0248342	1.99995	-2.99995	1.99995	1
0.0248352	1.99995	-2.99995	1.99995	1
0.0248362	1.99995	-2.99995	1.99995	1
0.0248372	1.99995	-2.99995	1.99995	1
0.0248382	1.99995	-2.99995	1.99995	1
0.0248392	1.99995	-2.99995	1.99995	1
0.0248402	1.99995	-2.99995	1.99995	1
0.0248412	1.99995	-2.99995	1.99995	1
0.0248422	1.99995	-2.99995	1.99995	1
0.0248432	1.99995	-2.99995	1.99995	1
0.0248442	1.99995	-2.99995	1.99995	1
0.0248452	1.99995	-2.99995	1.99995	1
0.0248462	1.99995	-2.99995	1.99995	1
0.0248472	1.99995	-2.99995	1.99995	1
0.0248482	1.99995	-2.99995	1.99995	1
0.0248492	1.99996	-2.99996	1.99996	1
0.0248502	1.99996	-2.99996	1.99996	1
0.0248512	1.99996	-2.99996	1.99996	1
0.0248522	1.99996	-2.99996	1.99996	1
0.0248532	1.99996	-2.99996	1.99996	1
0.0248542	1.99996	-2.99996	1.99996	1
0.0248552	1.99996	-2.99996	1.99996	1
0.0248562	1.99996	-2.99996	1.99996	1
0.0248572	1.99996	-2.99996	1.99996	1
0.0248582	1.99996	-2.99996	1.99996	1
0.0248592	1.99996	-2.99996	1.99996	1
0.0248602	1.99996	-2.99996	1.99996	1
0.0248612	1.99996	-2.99996	1.99996	1
0.0248622	1.99996	-2.99996	1.99996	1
0.0248632	1.99996	-2.99996	1.99996	1
0.0248642	1.99996	-2.99996	1.99996	1
0.0248652	1.99996	-2.99996	1.99996	1
0.0248662	1.99996	-2.99996	1.99996	1
0.0248672	1.99997	-2.99997	1.99997	1
0.0248682	1.99997	-2.99997	1.99997	1
0.0248692	1.99997	-2.99997	1.99997	1
0.0248702	1.99997	-2.99997	1.99997	1
0.0248712	1.99997	-2.99997	1.99997	1
0.0248722	1.99997	-2.99997	1.99997	1
0.0248732	1.99997	-2.99997	1.99997	1
0.0248742	1.99997	-2.99997	1.99997	1
0.0248752	1.99997	-2.99997	1.99997	1
0.0248762	1.99997	-2.99997	1.99997	1
0.0248772	1.99997	-2.99997	1.99997	1
0.0248782	1.99997	-2.99997	1.99997	1
0.0248792	1.99997	-2.99997	1.99997	1
0.0248802	1.99997	-2.99997	1.99997	1
0.0248812	1.99997	-2.99997	1.99997	1
0.0248822	1.99997	-2.99997	1.99997	1
0.0248832	1.99997	-2.99997	1.99997	1
0.0248843	1.99997	-2.99997	1.99997	1
0.0248853	1.99997	-2.99997	1.99997	1
0.0248863	1.99997	-2.99997	1.99997	1
0.0248873	1.99997	-2.99997	1.99997	1
0.0248883	1.99998	-2.99998	1.99998	1
0.0248893	1.99998	-2.99998	1.99998	1
0.0248903	1.99998	-2.99998	1.99998	1
0.0248913	1.99998	-2.99998	1.99998	1
0.0248923	1.99998	-2.99998	1.99998	1
0.0248933	1.99998	-2.99998	1.99998	1
0.0248943	1.99998	-2.99998	1.99998	1
0.0248953	1.99998	-2.99998	1.99998	1
0.0248963	1.99998	-2.99998	1.99998	1
0.0248973	1.99998	-2.99998	1.99998	1
0.0248983	1.99998	-2.99998	1.99998	1
0.0248993	1.99998	-2.99998	1.99998	1
0.0249003	1.99998	-2.99998	1.99998	1
0.0249013	1.99998	-2.99998	1.99998	1
0.0249023	1.99998	-2.99998	1.99998	1
0.0249033	1.99998	-2.99998	1.99998	1
0.0249043	1.99998	-2.99998	1.99998	1
0.0249053	1.99998	-2.99998	1.99998	1
0.0249063	1.99998	-2.99998	1.99998	1
0.0249073	1.99998	-2.99998	1.99998	1
0.0249083	1.99998	-2.99998	1.99998	1
0.0249093	1.99998	-2.99998	1.99998	1
0.0249103	1.99998	-2.99998	1.99998	1
0.0249113	1.99998	-2.99998	1.99998	1
0.0249123	1.99998	-2.99998	1.99998	1
0.0249133	1.99999	-2.99999	1.99999	1
0.0249143	1.99999	-2.99999	1.99999	1
0.0249153	1.99999	-2.99999	1.99999	1
0.0249163	1.99999	-2.99999	1.99999	1
0.0249173	1.99999	-2.99999	1.99999	1
0.0249183	1.99999	-2.99999	1.99999	1
0.0249193	1.99999	-2.99999	1.99999	1
0.0249203	1.99999	-2.99999	1.99999	1
0.0249213	1.99999	-2.99999	1.99999	1
0.0249223	1.99999	-2.99999	1.99999	1
0.0249233	1.99999	-2.99999	1.99999	1
0.0249243	1.99999	-2.99999	1.99999	1
0.0249253	1.99999	-2.99999	1.99999	1
0.0249263	1.99999	-2.99999	1.99999	1
0.0249273	1.99999	-2.99999	1.99999	1
0.0249283	1.99999	-2.99999	1.99999	1
0.0249293	1.99999	-2.99999	1.99999	1
0.0249303	1.99999	-2.99999	1.99999	1
0.0249313	1.99999	-2.99999	1.99999	1
0.0249323	1.99999	-2.99999	1.99999	1
0.0249333	1.99999	-2.99999	1.99999	1
0.0249343	1.99999	-2.99999	1.99999	1
0.0249353	1.99999	-2.99999	1.99999	1
0.0249363	1.99999	-2.99999	1.99999	1
0.0249373	1.99999	-2.99999	1.99999	1
0.0249383	1.99999	-2.99999	1.99999	1
0.0249393	1.99999	-2.99999	1.99999	1
0.0249403	1.99999	-2.99999	1.99999	1
0.0249413	1.99999	-2.99999	1.99999	1
0.0249423	1.99999	-2.99999	1.99999	1
0.0249433	1.99999	-2.99999	1.99999	1
0.0249443	1.99999	-2.99999	1.99999	1
0.0249453	1.99999	-2.99999	1.99999	1
0.0249463	1.99999	-2.99999	1.99999	1
0.0249473	1.99999	-2.99999	1.99999	1
0.0249483	1.99999	-2.99999	1.99999	1
0.0249493	1.99999	-2.99999	1.99999	1
0.0249503	2	-3	2	1
0.0249513	2	-3	2	1
0.0249523	2	-3	2	1
0.0249533	2	-3	2	1
0.0249543	2	-3	2	1
0.0249553	2	-3	2	1
0.0249563	2	-3	2	1
0.0249573	2	-3	2	1
0.0249583	2	-3	2	1
0.0249593	2	-3	2	1
0.0249603	2	-3	2	1
0.0249613	2	-3	2	1
0.0249623	2	-3	2	1
0.0249633	2	-3	2	1
0.0249643	2	-3	2	1
0.0249653	2	-3	2	1
0.0249663	2	-3	2	1
0.0249673	2	-3	2	1
0.0249683	2	-3	2	1
0.0249693	2	-3	2	1
0.0249703	2	-3	2	1
0.0249713	2	-3	2	1
0.0249723	2	-3	2	1
0.0249733	2	-3	2	1
0.0249743	2	-3	2	1
0.0249753	2	-3	2	1
0.0249763	2	-3	2	1
0.0249773	2	-3	2	1
0.0249783	2	-3	2	1
0.0249793	2	-3	2	1
0.0249803	2	-3	2	1
0.0249813	2	-3	2	1
0.0249823	2	-3	2	1
0.0249833	2	-3	2	1
0.0249843	2	-3	2	1
0.0249853	2	-3	2	1
0.0249863	2	-3	2	1
0.0249873	2	-3	2	1
0.0249883	2	-3	2	1
0.0249893	2	-3	2	1
0.0249903	2	-3	2	1
0.0249913	2	-3	2	1
0.0249923	2	-3	2	1
0.0249933	2	-3	2	1
0.0249943	2	-3	2	1
0.0249953	2	-3	2	1
0.0249963	2	-3	2	1
0.0249973	2	-3	2	1
0.0249983	2	-3	2	1
0.0249993	2	-3	2	1
0.0250003	2	-3	2	1
0.0250013	2	-3	2	1
0.0250023	2	-3	2	1
0.0250033	2	-3	2	1
0.0250043	2	-3	2	1
0.0250053	2	-3	2	1
0.0250063	2	-3	2	1
0.0250073	2	-3	2	1
0.0250083	2	-3	2	1
0.0250093	2	-3	2	1
0.0250103	2	-3	2	1
0.0250113	2	-3	2	1
0.0250123	2	-3	2	1
0.0250133	2	-3	2	1
0.0250143	2	-3	2	1
0.0250153	2	-3	2	1
0.0250163	2	-3	2	1
0.0250173	2	-3	2	1
0.0250183	2	-3	2	1
0.0250193	2	-3	2	1
0.0250203	2	-3	2	1
0.0250213	2	-3	2	1
0.0250223	2	-3	2	1
0.0250233	2	-3	2	1
0.0250243	2	-3	2	1
0.0250253	2	-3	2	1
0.0250263	2	-3	2	1
0.0250273	2	-3	2	1
0.0250283	2	-3	2	1
0.0250293	2	-3	2	1
0.0250303	2	-3	2	1
0.0250313	2	-3	2	1
0.0250323	2	-3	2	1
0.0250333	2	-3	2	1
0.0250343	2	-3	2	1
0.0250353	2	-3	2	1
0.0250363	2	-3	2	1
0.0250373	2	-3	2	1
0.0250383	2	-3	2	1
0.0250393	2	-3	2	1
0.0250403	2	-3	2	1
0.0250413	2	-3	2	1
0.0250423	2	-3	2	1
0.0250433	2	-3	2	1
0.0250443	2	-3	2	1
0.0250453	2	-3	2	1
0.0250463	2	-3	2	1
0.0250473	2	-3	2	1
0.0250483	2	-3	2	1
0.0250493	2	-3	2	1
0.0250503	1.99999	-2.99999	1.99999	1
0.0250513	1.99999	-2.99999	1.99999	1
0.0250523	1.99999	-2.99999	1.99999	1
0.0250533	1.99999	-2.99999	1.99999	1
0.0250543	1.99999	-2.99999	1.99999	1
0.0250553	1.99999	-2.99999	1.99999	1
0.0250563	1.99999	-2.99999	1.99999	1
0.0250573	1.99999	-2.99999	1.99999	1
0.0250583	1.99999	-2.99999	1.99999	1
0.0250593	1.99999	-2.99999	1.99999	1
0.0250603	1.99999	-2.99999	1.99999	1
0.0250613	1.99999	-2.99999	1.99999	1
0.0250623	1.99999	-2.99999	1.99999	1
0.0250633	1.99999	-2.99999	1.99999	1
0.0250643	1.99999	-2.99999	1.99999	1
0.0250653	1.99999	-2.99999	1.99999	1
0.0250663	1.99999	-2.99999	1.99999	1
0.0250673	1.99999	-2.99999	1.99999	1
0.0250683	1.99999	-2.99999	1.99999	1
0.0250693	1.99999	-2.99999	1.99999	1
0.0250703	1.99999	-2.99999	1.99999	1
0.0250713	1.99999	-2.99999	1.99999	1
0.0250723	1.99999	-2.99999	1.99999	1
0.0250733	1.99999	-2.99999	1.99999	1
0.0250743	1.99999	-2.99999	1.99999	1
0.0250753	1.99999	-2.99999	1.99999	1
0.0250763	1.99999	-2.99999	1.99999	1
0.0250773	1.99999	-2.99999	1.99999	1
0.0250783	1.99999	-2.99999	1.99999	1
0.0250793	1.99999	-2.99999	1.99999	1
0.0250803	1.99999	-2.99999	1.99999	1
0.0250813	1.99999	-2.99999	1.99999	1
0.0250823	1.99999	-2.99999	1.99999	1
0.0250833	1.99999	-2.99999	1.99999	1
0.0250843	1.99999	-2.99999	1.99999	1
0.0250853	1.99999	-2.99999	1.99999	1
0.0250863	1.99999	-2.99999	1.99999	1
0.0250873	1.99998	-2.99998	1.99998	1
0.0250883	1.99998	-2.99998	1.99998	1
0.0250893	1.99998	-2.99998	1.99998	1
0.0250903	1.99998	-2.99998	1.99998	1
0.0250913	1.99998	-2.99998	1.99998	1
0.0250923	1.99998	-2.99998	1.99998	1
0.0250933	1.99998	-2.99998	1.99998	1
0.0250943	1.99998	-2.99998	1.99998	1
0.0250953	1.99998	-2.99998	1.99998	1
0.0250963	1.99998	-2.99998	1.99998	1
0.0250973	1.99998	-2.99998	1.99998	1
0.0250983	1.99998	-2.99998	1.99998	1
0.0250993	1.99998	-2.99998	1.99998	1
0.0251003	1.99998	-2.99998	1.99998	1
0.0251013	1.99998	-2.99998	1.99998	1
0.0251023	1.99998	-2.99998	1.99998	1
0.0251033	1.99998	-2.99998	1.99998	1
0.0251043	1.99998	-2.99998	1.99998	1
0.0251053	1.99998	-2.99998	1.99998	1
0.0251063	1.99998	-2.99998	1.99998	1
0.0251073	1.99998	-2.99998	1.99998	1
0.0251083	1.99998	-2.99998	1.99998	1
0.0251093	1.99998	-2.99998	1.99998	1
0.0251103	1.99998	-2.99998	1.99998	1
0.0251113	1.99998	-2.99998	1.99998	1
0.0251123	1.99998	-2.99998	1.99998	1
0.0251133	1.99997	-2.99997	1.99997	1
0.0251143	1.99997	-2.99997	1.99997	1
0.0251153	1.99997	-2.99997	1.99997	1
0.0251163	1.99997	-2.99997	1.99997	1
0.0251173	1.99997	-2.99997	1.99997	1
0.0251183	1.99997	-2.99997	1.99997	1
0.0251193	1.99997	-2.99997	1.99997	1
0.0251203	1.99997	-2.99997	1.99997	1
0.0251213	1.99997	-2.99997	1.99997	1
0.0251223	1.99997	-2.99997	1.99997	1
0.0251233	1.99997	-2.99997	1.99997	1
0.0251243	1.99997	-2.99997	1.99997	1
0.0251253	1.99997	-2.99997	1.99997	1
0.0251263	1.99997	-2.99997	1.99997	1
0.0251273	1.99997	-2.99997	1.99997	1
0.0251283	1.99997	-2.99997	1.99997	1
0.0251293	1.99997	-2.99997	1.99997	1
0.0251303	1.99997	-2.99997	1.99997	1
0.0251313	1.99997	-2.99997	1.99997	1
0.0251323	1.99997	-2.99997	1.99997	1
0.0251333	1.99996	-2.99996	1.99996	1
0.0251343	1.99996	-2.99996	1.99996	1
0.0251353	1.99996	-2.99996	1.99996	1
0.0251363	1.99996	-2.99996	1.99996	1
0.0251373	1.99996	-2.99996	1.99996	1
0.0251383	1.99996	-2.99996	1.99996	1
0.0251393	1.99996	-2.99996	1.99996	1
0.0251403	1.99996	-2.99996	1.99996	1
0.0251413	1.99996	-2.99996	1.99996	1
0.0251423	1.99996	-2.99996	1.99996	1
0.0251433	1.99996	-2.99996	1.99996	1
0.0251443	1.99996	-2.99996	1.99996	1
0.0251453	1.99996	-2.99996	1.99996	1
0.0251463	1.99996	-2.99996	1.99996	1
0.0251473	1.99996	-2.99996	1.99996	1
0.0251483	1.99996	-2.99996	1.99996	1
0.0251493	1.99996	-2.99996	1.99996	1
0.0251503	1.99996	-2.99996	1.99996	1
0.0251513	1.99995	-2.99995	1.99995	1
0.0251523	1.99995	-2.99995	1.99995	1
0.0251533	1.99995	-2.99995	1.99995	1
0.0251543	1.99995	-2.99995	1.99995	1
0.0251553	1.99995	-2.99995	1.99995	1
0.0251563	1.99995	-2.99995	1.99995	1
0.0251573	1.99995	-2.99995	1.99995	1
0.0251583	1.99995	-2.99995	1.99995	1
0.0251593	1.99995	-2.99995	1.99995	1
0.0251603	1.99995	-2.99995	1.99995	1
0.0251613	1.99995	-2.99995	1.99995	1
0.0251623	1.99995	-2.99995	1.99995	1
0.0251633	1.99995	-2.99995	1.99995	1
0.0251643	1.99995	-2.99995	1.99995	1
0.0251653	1.99995	-2.99995	1.99995	1
0.0251663	1.99995	-2.99995	1.99995	1
0.0251673	1.99994	-2.99994	1.99994	1
0.0251683	1.99994	-2.99994	1.99994	1
0.0251693	1.99994	-2.99994	1.99994	1
0.0251703	1.99994	-2.99994	1.99994	1
0.0251713	1.99994	-2.99994	1.99994	1
0.0251723	1.99994	-2.99994	1.99994	1
0.0251733	1.99994	-2.99994	1.99994	1
0.0251743	1.99994	-2.99994	1.99994	1
0.0251753	1.99994	-2.99994	1.99994	1
0.0251763	1.99994	-2.99994	1.99994	1
0.0251773	1.99994	-2.99994	1.99994	1
0.0251783	1.99994	-2.99994	1.99994	1
0.0251793	1.99994	-2.99994	1.99994	1
0.0251803	1.99994	-2.99994	1.99994	1
0.0251813	1.99994	-2.99994	1.99994	1
0.0251823	1.99993	-2.99993	1.99993	1
0.0251833	1.99993	-2.99993	1.99993	1
0.0251843	1.99993	-2.99993	1.99993	1
0.0251853	1.99993	-2.99993	1.99993	1
0.0251863	1.99993	-2.99993	1.99993	1
0.0251873	1.99993	-2.99993	1.99993	1
0.0251883	1.99993	-2.99993	1.99993	1
0.0251893	1.99993	-2.99993	1.99993	1
0.0251903	1.99993	-2.99993	1.99993	1
0.0251913	1.99993	-2.99993	1.99993	1
0.0251923	1.99993	-2.99993	1.99993	1
0.0251933	1.99993	-2.99993	1.99993	1
0.0251943	1.99993	-2.99993	1.99993	1
0.0251953	1.99992	-2.99992	1.99992	1
0.0251963	1.99992	-2.99992	1.99992	1
0.0251973	1.99992	-2.99992	1.99992	1
0.0251983	1.99992	-2.99992	1.99992	1
0.0251993	1.99992	-2.99992	1.99992	1
0.0252003	1.99992	-2.99992	1.99992	1
0.0252013	1.99992	-2.99992	1.99992	1
0.0252023	1.99992	-2.99992	1.99992	1
0.0252033	1.99992	-2.99992	1.99992	1
0.0252043	1.99992	-2.99992	1.99992	1
0.0252053	1.99992	-2.99992	1.99992	1
0.0252063	1.99992	-2.99992	1.99992	1
0.0252073	1.99992	-2.99992	1.99992	1
0.0252083	1.99991	-2.99991	1.99991	1
0.0252093	1.99991	-2.99991	1.99991	1
0.0252103	1.99991	-2.99991	1.99991	1
0.0252113	1.99991	-2.99991	1.99991	1
0.0252123	1.99991	-2.99991	1.99991	1
0.0252133	1.99991	-2.99991	1.99991	1
0.0252143	1.99991	-2.99991	1.99991	1
0.0252153	1.99991	-2.99991	1.99991	1
0.0252163	1.99991	-2.99991	1.99991	1
0.0252173	1.99991	-2.99991	1.99991	1
0.0252183	1.99991	-2.99991	1.99991	1
0.0252193	1.99991	-2.99991	1.99991	1
0.0252203	1.9999	-2.9999	1.9999	1
0.0252213	1.9999	-2.9999	1.9999	1
0.0252223	1.9999	-2.9999	1.9999	1
0.0252233	1.9999	-2.9999	1.9999	1
0.0252243	1.9999	-2.9999	1.9999	1
0.0252253	1.9999	-2.9999	1.9999	1
0.0252263	1.9999	-2.9999	1.9999	1
0.0252273	1.9999	-2.9999	1.9999	1
0.0252283	1.9999	-2.9999	1.9999	1
0.0252293	1.9999	-2.9999	1.9999	1
0.0252303	1.9999	-2.9999	1.9999	1
0.0252313	1.99989	-2.99989	1.99989	1
0.0252323	1.99989	-2.99989	1.99989	1
0.0252333	1.99989	-2.99989	1.99989	1
0.0252343	1.99989	-2.99989	1.99989	1
0.0252353	1.99989	-2.99989	1.99989	1
0.0252363	1.99989	-2.99989	1.99989	1
0.0252373	1.99989	-2.99989	1.99989	1
0.0252383	1.99989	-2.99989	1.99989	1
0.0252393	1.99989	-2.99989	1.99989	1
0.0252403	1.99989	-2.99989	1.99989	1
0.0252413	1.99989	-2.99989	1.99989	1
0.0252423	1.99988	-2.99988	1.99988	1
0.0252433	1.99988	-2.99988	1.99988	1
0.0252443	1.99988	-2.99988	1.99988	1
0.0252453	1.99988	-2.99988	1.99988	1
0.0252463	1.99988	-2.99988	1.99988	1
0.0252473	1.99988	-2.99988	1.99988	1
0.0252483	1.99988	-2.99988	1.99988	1
0.0252493	1.99988	-2.99988	1.99988	1
0.0252503	1.99988	-2.99988	1.99988	1
0.0252513	1.99988	-2.99988	1.99988	1
0.0252523	1.99987	-2.99987	1.99987	1
0.0252533	1.99987	-2.99987	1.99987	1
0.0252543	1.99987	-2.99987	1.99987	1
0.0252553	1.99987	-2.99987	1.99987	1
0.0252563	1.99987	-2.99987	1.99987	1
0.0252573	1.99987	-2.99987	1.99987	1
0.0252583	1.99987	-2.99987	1.99987	1
0.0252593	1.99987	-2.99987	1.99987	1
0.0252603	1.99987	-2.99987	1.99987	1
0.0252613	1.99987	-2.99987	1.99987	1
0.0252623	1.99986	-2.99986	1.99986	1
0.0252633	1.99986	-2.99986	1.99986	1
0.0252643	1.99986	-2.99986	1.99986	1
0.0252653	1.99986	-2.99986	1.99986	1
0.0252663	1.99986	-2.99986	1.99986	1
0.0252673	1.99986	-2.99986	1.99986	1
0.0252683	1.99986	-2.99986	1.99986	1
0.0252693	1.99986	-2.99986	1.99986	1
0.0252703	1.99986	-2.99986	1.99986	1
0.0252713	1.99985	-2.99985	1.99985	1
0.0252723	1.99985	-2.99985	1.99985	1
0.0252733	1.99985	-2.99985	1.99985	1
0.0252743	1.99985	-2.99985	1.99985	1
0.0252753	1.99985	-2.99985	1.99985	1
0.0252763	1.99985	-2.99985	1.99985	1
0.0252773	1.99985	-2.99985	1.99985	1
0.0252783	1.99985	-2.99985	1.99985	1
0.0252793	1.99985	-2.99985	1.99985	1
0.0252803	1.99984	-2.99984	1.99984	1
0.0252813	1.99984	-2.99984	1.99984	1
0.0252823	1.99984	-2.99984	1.99984	1
0.0252833	1.99984	-2.99984	1.99984	1
0.0252843	1.99984	-2.99984	1.99984	1
